2026-08-12T00:34:13.680815+0000 | MainThread INFO | __main__:setup_logger:65 | Logger set up with level INFO, log will be saved to logs/20260812003413_._PromeFuzz.py_-F_database_sqlite3_latest_lib.toml_generate_--pool-size_1.log
2026-08-12T00:50:33.561279+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 29
2026-08-12T00:50:33.584099+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 29, remaining rounds: 4
2026-08-12T00:50:34.929008+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 29 succeeded
2026-08-12T00:50:34.984776+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 29 tests the following functions: 
sqlite3_create_function at sqlite3.c:154229:16 in sqlite3.h, sqlite3_create_function at sqlite3.c:154229:16 in sqlite3.h, sqlite3_busy_handler at sqlite3.c:153966:16 in sqlite3.h, sqlite3_busy_handler at sqlite3.c:153966:16 in sqlite3.h, sqlite3_exec at sqlite3.c:113957:16 in sqlite3.h, sqlite3_exec at sqlite3.c:113957:16 in sqlite3.h, sqlite3_free at sqlite3.c:15815:17 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_value_bytes at sqlite3.c:72091:16 in sqlite3.h, sqlite3_value_type at sqlite3.c:72141:16 in sqlite3.h, sqlite3_result_int64 at sqlite3.c:72348:17 in sqlite3.h, sqlite3_open_v2 at sqlite3.c:155683:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_open_v2 at sqlite3.c:155683:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h
2026-08-12T00:50:35.008146+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 29 has been successfully generated and sanitized, saved to /promefuzz/database/sqlite3/latest/out/fuzz_driver
2026-08-12T00:50:35.008492+0000 | MainThread INFO | src.generator.scheduler:schedule_order:428 | Scheduling new order set...
2026-08-12T00:50:35.030820+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 29, remaining rounds: 1
2026-08-12T00:50:51.260438+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 30
2026-08-12T00:50:51.282977+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 30, remaining rounds: 4
2026-08-12T00:50:52.608038+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 30 succeeded
2026-08-12T00:50:52.665052+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: prepare_stmt at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_30.c:12:12
2026-08-12T00:50:52.665496+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: prepare_stmt at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_30.c:12:12
2026-08-12T00:50:52.665974+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 30 tests the following functions: 
sqlite3_finalize at sqlite3.c:72005:16 in sqlite3.h, sqlite3_db_release_memory at sqlite3.c:153110:16 in sqlite3.h, sqlite3_sql at sqlite3.c:73648:24 in sqlite3.h, sqlite3_step at sqlite3.c:72655:16 in sqlite3.h, sqlite3_sql at sqlite3.c:73648:24 in sqlite3.h, sqlite3_finalize at sqlite3.c:72005:16 in sqlite3.h, sqlite3_finalize at sqlite3.c:72005:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_prepare_v2 at sqlite3.c:119067:16 in sqlite3.h, sqlite3_open at sqlite3.c:155676:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_exec at sqlite3.c:113957:16 in sqlite3.h, sqlite3_sql at sqlite3.c:73648:24 in sqlite3.h, sqlite3_step at sqlite3.c:72655:16 in sqlite3.h, sqlite3_sql at sqlite3.c:73648:24 in sqlite3.h, sqlite3_column_int at sqlite3.c:73041:16 in sqlite3.h, sqlite3_column_int at sqlite3.c:73041:16 in sqlite3.h, sqlite3_finalize at sqlite3.c:72005:16 in sqlite3.h
2026-08-12T00:50:52.688803+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 30 has been successfully generated and sanitized, saved to /promefuzz/database/sqlite3/latest/out/fuzz_driver
2026-08-12T00:50:52.689146+0000 | MainThread INFO | src.generator.scheduler:schedule_order:428 | Scheduling new order set...
2026-08-12T00:50:52.711685+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 30, remaining rounds: 1
2026-08-12T00:51:15.027321+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 31
2026-08-12T00:51:15.050149+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 31, remaining rounds: 4
2026-08-12T00:51:15.639315+0000 | MainThread INFO | src.generator.sanitizer:sanitize:178 | ASan error detected in fuzz driver 31, fixing...
2026-08-12T00:51:35.676902+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 31, remaining rounds: 3
2026-08-12T00:51:37.013440+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 31 succeeded
2026-08-12T00:51:37.070709+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_31.c:17:21
2026-08-12T00:51:37.071152+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: make_nul_terminated at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_31.c:26:14
2026-08-12T00:51:37.071512+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: write_dummy_file at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_31.c:34:13
2026-08-12T00:51:37.071814+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: make_nul_terminated at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_31.c:26:14
2026-08-12T00:51:37.072108+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: make_nul_terminated at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_31.c:26:14
2026-08-12T00:51:37.072382+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: make_nul_terminated at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_31.c:26:14
2026-08-12T00:51:37.072742+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 31 tests the following functions: 
sqlite3_free at sqlite3.c:15815:17 in sqlite3.h, sqlite3_errmsg at sqlite3.c:154780:24 in sqlite3.h, sqlite3_table_column_metadata at sqlite3.c:155930:16 in sqlite3.h, sqlite3_table_column_metadata at sqlite3.c:155930:16 in sqlite3.h, sqlite3_free at sqlite3.c:15815:17 in sqlite3.h, sqlite3_free at sqlite3.c:15815:17 in sqlite3.h, sqlite3_free at sqlite3.c:15815:17 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_open at sqlite3.c:155676:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_exec at sqlite3.c:113957:16 in sqlite3.h, sqlite3_errmsg at sqlite3.c:154780:24 in sqlite3.h, sqlite3_mprintf at sqlite3.c:17463:18 in sqlite3.h, sqlite3_exec at sqlite3.c:113957:16 in sqlite3.h
2026-08-12T00:51:37.096245+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 31 has been successfully generated and sanitized, saved to /promefuzz/database/sqlite3/latest/out/fuzz_driver
2026-08-12T00:51:37.096626+0000 | MainThread INFO | src.generator.scheduler:schedule_order:428 | Scheduling new order set...
2026-08-12T00:51:37.119185+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 31, remaining rounds: 1
2026-08-12T00:51:51.594459+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 32
2026-08-12T00:51:51.617509+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 32, remaining rounds: 4
2026-08-12T00:51:52.945006+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 32 succeeded
2026-08-12T00:51:53.001815+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 32 tests the following functions: 
sqlite3_open at sqlite3.c:155676:16 in sqlite3.h, sqlite3_prepare_v2 at sqlite3.c:119067:16 in sqlite3.h, sqlite3_step at sqlite3.c:72655:16 in sqlite3.h, sqlite3_finalize at sqlite3.c:72005:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_memory_used at sqlite3.c:15633:26 in sqlite3.h, sqlite3_shutdown at sqlite3.c:152624:16 in sqlite3.h, sqlite3_config at sqlite3.c:152678:16 in sqlite3.h, sqlite3_config at sqlite3.c:152678:16 in sqlite3.h, sqlite3_config at sqlite3.c:152678:16 in sqlite3.h, sqlite3_config at sqlite3.c:152678:16 in sqlite3.h, sqlite3_config at sqlite3.c:152678:16 in sqlite3.h
2026-08-12T00:51:53.025201+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 32 has been successfully generated and sanitized, saved to /promefuzz/database/sqlite3/latest/out/fuzz_driver
2026-08-12T00:51:53.025577+0000 | MainThread INFO | src.generator.scheduler:schedule_order:428 | Scheduling new order set...
2026-08-12T00:51:53.048109+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 32, remaining rounds: 1
2026-08-12T00:52:12.361701+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 33
2026-08-12T00:52:12.384472+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 33, remaining rounds: 4
2026-08-12T00:52:13.716998+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 33 succeeded
2026-08-12T00:52:13.772626+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 33 tests the following functions: 
sqlite3_blob_open at sqlite3.c:82675:16 in sqlite3.h, sqlite3_blob_close at sqlite3.c:82908:16 in sqlite3.h, sqlite3_free at sqlite3.c:15815:17 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_open at sqlite3.c:155676:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_prepare_v2 at sqlite3.c:119067:16 in sqlite3.h, sqlite3_finalize at sqlite3.c:72005:16 in sqlite3.h, sqlite3_exec at sqlite3.c:113957:16 in sqlite3.h, sqlite3_exec at sqlite3.c:113957:16 in sqlite3.h, sqlite3_mprintf at sqlite3.c:17463:18 in sqlite3.h, sqlite3_mprintf at sqlite3.c:17463:18 in sqlite3.h, sqlite3_free at sqlite3.c:15815:17 in sqlite3.h, sqlite3_free at sqlite3.c:15815:17 in sqlite3.h, sqlite3_exec at sqlite3.c:113957:16 in sqlite3.h
2026-08-12T00:52:13.795789+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 33 has been successfully generated and sanitized, saved to /promefuzz/database/sqlite3/latest/out/fuzz_driver
2026-08-12T00:52:13.796143+0000 | MainThread INFO | src.generator.scheduler:schedule_order:428 | Scheduling new order set...
2026-08-12T00:52:13.818573+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 33, remaining rounds: 1
2026-08-12T00:52:43.228133+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 34
2026-08-12T00:52:43.251307+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 34, remaining rounds: 4
2026-08-12T00:52:44.592385+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 34 succeeded
2026-08-12T00:52:44.654214+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.654643+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_i32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:23:16
2026-08-12T00:52:44.654988+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.655282+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_text at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:44:20
2026-08-12T00:52:44.655556+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.655827+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_i32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:23:16
2026-08-12T00:52:44.656090+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.656349+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_i64 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:27:22
2026-08-12T00:52:44.656617+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.656882+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_text at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:44:20
2026-08-12T00:52:44.657134+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.657380+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_i32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:23:16
2026-08-12T00:52:44.657630+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.657895+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_i64 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:27:22
2026-08-12T00:52:44.658149+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.658400+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_text at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:44:20
2026-08-12T00:52:44.658639+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.658885+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_i32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:23:16
2026-08-12T00:52:44.659141+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.659389+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_i32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:23:16
2026-08-12T00:52:44.659630+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.659873+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_text at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:44:20
2026-08-12T00:52:44.660109+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.660347+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_text at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:44:20
2026-08-12T00:52:44.660596+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.660845+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_text at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:44:20
2026-08-12T00:52:44.661089+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.661323+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_i32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:23:16
2026-08-12T00:52:44.661562+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.661810+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_i32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:23:16
2026-08-12T00:52:44.662197+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.662566+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_i32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:23:16
2026-08-12T00:52:44.662918+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.663229+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_i32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:23:16
2026-08-12T00:52:44.663513+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.663787+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_text at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:44:20
2026-08-12T00:52:44.664056+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.664358+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_i32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:23:16
2026-08-12T00:52:44.664638+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.664931+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_i32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:23:16
2026-08-12T00:52:44.665200+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.665463+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_i32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:23:16
2026-08-12T00:52:44.665714+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.665976+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_i32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:23:16
2026-08-12T00:52:44.666246+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.666506+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_i32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:23:16
2026-08-12T00:52:44.666762+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.667002+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_i32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:23:16
2026-08-12T00:52:44.667239+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.667492+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_i32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:23:16
2026-08-12T00:52:44.667746+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.667988+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_i32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:23:16
2026-08-12T00:52:44.668224+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.668461+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_i32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:23:16
2026-08-12T00:52:44.668715+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.668959+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_i32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:23:16
2026-08-12T00:52:44.669196+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.669435+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_text at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:44:20
2026-08-12T00:52:44.669669+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.669905+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_i32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:23:16
2026-08-12T00:52:44.670139+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.670385+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_i32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:23:16
2026-08-12T00:52:44.670636+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
2026-08-12T00:52:44.670877+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_text at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:44:20
2026-08-12T00:52:44.671111+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: choose_index at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_34.c:38:12
