2026-08-14T21:41:21.307120+0000 | MainThread INFO | __main__:setup_logger:65 | Logger set up with level INFO, log will be saved to logs/20260814214121_._PromeFuzz.py_-F_database_rapidcsv_latest_lib.toml_generate_--pool-size_1.log
2026-08-14T21:43:05.570028+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadStringVector at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_3.cpp:55:33
2026-08-14T21:43:05.570320+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadStringVector at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_3.cpp:55:33
2026-08-14T21:43:05.570600+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadStringVector at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_3.cpp:55:33
2026-08-14T21:43:05.570875+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadStringVector at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_3.cpp:55:33
2026-08-14T21:43:05.571132+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_3.cpp:44:20
2026-08-14T21:43:05.571381+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_3.cpp:44:20
2026-08-14T21:43:05.571628+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_3.cpp:44:20
2026-08-14T21:43:05.571879+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_3.cpp:44:20
2026-08-14T21:43:05.572138+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_3.cpp:44:20
2026-08-14T21:43:05.572392+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_3.cpp:30:13
2026-08-14T21:43:05.572640+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_3.cpp:44:20
2026-08-14T21:43:05.572890+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_3.cpp:44:20
2026-08-14T21:43:05.573131+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_3.cpp:44:20
2026-08-14T21:43:05.573389+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_3.cpp:44:20
2026-08-14T21:43:05.573636+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_3.cpp:44:20
2026-08-14T21:43:05.573883+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadSizeT at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_3.cpp:20:15
2026-08-14T21:43:05.574124+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadSizeT at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_3.cpp:20:15
2026-08-14T21:43:05.574364+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadSizeT at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_3.cpp:20:15
2026-08-14T21:43:05.574614+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadSizeT at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_3.cpp:20:15
2026-08-14T21:43:05.574902+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadSizeT at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_3.cpp:20:15
2026-08-14T21:43:05.575147+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadSizeT at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_3.cpp:20:15
2026-08-14T21:43:05.575389+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_3.cpp:44:20
2026-08-14T21:43:05.575621+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadSizeT at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_3.cpp:20:15
2026-08-14T21:43:05.575865+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_3.cpp:30:13
2026-08-14T21:43:05.576101+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadChar at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_3.cpp:36:13
2026-08-14T21:43:05.576355+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_3.cpp:30:13
2026-08-14T21:43:05.576597+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_3.cpp:30:13
2026-08-14T21:43:05.576840+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadSizeT at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_3.cpp:20:15
2026-08-14T21:43:05.577076+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadSizeT at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_3.cpp:20:15
2026-08-14T21:43:05.577310+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_3.cpp:30:13
2026-08-14T21:43:05.577542+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadChar at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_3.cpp:36:13
2026-08-14T21:43:05.577873+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 3 tests the following functions: 
rapidcsv::Document::InsertColumn at rapidcsv.h:845:10 in rapidcsv.h, rapidcsv::Document::InsertColumn at rapidcsv.h:845:10 in rapidcsv.h, rapidcsv::Document::InsertColumn at rapidcsv.h:845:10 in rapidcsv.h, rapidcsv::Document::SetColumn at rapidcsv.h:746:10 in rapidcsv.h, rapidcsv::Document::SetColumnName at rapidcsv.h:1441:10 in rapidcsv.h, rapidcsv::Document::InsertColumn at rapidcsv.h:845:10 in rapidcsv.h, rapidcsv::Document::GetColumn at rapidcsv.h:713:20 in rapidcsv.h, rapidcsv::Document::SetRowName at rapidcsv.h:1515:10 in rapidcsv.h, rapidcsv::Document::SetRowName at rapidcsv.h:1515:10 in rapidcsv.h, rapidcsv::Document::SetRowName at rapidcsv.h:1515:10 in rapidcsv.h, rapidcsv::Document::SetRowName at rapidcsv.h:1515:10 in rapidcsv.h, rapidcsv::Document::Save at rapidcsv.h:597:10 in rapidcsv.h
2026-08-14T21:43:05.583819+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 3 has been successfully generated and sanitized, saved to /promefuzz/database/rapidcsv/latest/out/fuzz_driver
2026-08-14T21:43:05.584142+0000 | MainThread INFO | src.generator.scheduler:schedule_order:428 | Scheduling new order set...
2026-08-14T21:43:05.589672+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 4, remaining rounds: 1
2026-08-14T21:43:23.649851+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 4
2026-08-14T21:43:23.655679+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 4, remaining rounds: 4
2026-08-14T21:43:25.892212+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 4 succeeded
2026-08-14T21:43:26.692896+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadSizeT at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_4.cpp:19:15
2026-08-14T21:43:26.693343+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadStringVector at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_4.cpp:53:33
2026-08-14T21:43:26.693700+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_4.cpp:42:20
2026-08-14T21:43:26.694007+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadStringVector at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_4.cpp:53:33
2026-08-14T21:43:26.694306+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadSizeT at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_4.cpp:19:15
2026-08-14T21:43:26.694591+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadSizeT at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_4.cpp:19:15
2026-08-14T21:43:26.694872+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_4.cpp:42:20
2026-08-14T21:43:26.695275+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadSizeT at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_4.cpp:19:15
2026-08-14T21:43:26.695604+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadChar at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_4.cpp:36:13
2026-08-14T21:43:26.695913+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_4.cpp:30:13
2026-08-14T21:43:26.696208+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_4.cpp:30:13
2026-08-14T21:43:26.696491+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadSizeT at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_4.cpp:19:15
2026-08-14T21:43:26.696767+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadSizeT at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_4.cpp:19:15
2026-08-14T21:43:26.697032+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_4.cpp:30:13
2026-08-14T21:43:26.697286+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadChar at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_4.cpp:36:13
2026-08-14T21:43:26.697593+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 4 tests the following functions: 
rapidcsv::Document::SetRow at rapidcsv.h:1024:10 in rapidcsv.h, rapidcsv::Document::SetRow at rapidcsv.h:1062:10 in rapidcsv.h, rapidcsv::Document::GetRow at rapidcsv.h:944:20 in rapidcsv.h, rapidcsv::Document::GetRow at rapidcsv.h:991:20 in rapidcsv.h, rapidcsv::Document::Save at rapidcsv.h:597:10 in rapidcsv.h
2026-08-14T21:43:26.703553+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 4 has been successfully generated and sanitized, saved to /promefuzz/database/rapidcsv/latest/out/fuzz_driver
2026-08-14T21:43:26.703887+0000 | MainThread INFO | src.generator.scheduler:schedule_order:428 | Scheduling new order set...
2026-08-14T21:43:26.712067+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 5, remaining rounds: 1
2026-08-14T21:43:45.239002+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 5
2026-08-14T21:43:45.244903+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 5, remaining rounds: 4
2026-08-14T21:43:47.378888+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 5 succeeded
2026-08-14T21:43:48.174951+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadChar at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_5.cpp:40:13
2026-08-14T21:43:48.175413+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_5.cpp:34:13
2026-08-14T21:43:48.175792+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadU32 at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_5.cpp:20:17
2026-08-14T21:43:48.176105+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadIntRange at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_5.cpp:46:12
2026-08-14T21:43:48.176395+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadIntRange at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_5.cpp:46:12
2026-08-14T21:43:48.176695+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadChar at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_5.cpp:40:13
2026-08-14T21:43:48.176975+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_5.cpp:34:13
2026-08-14T21:43:48.177449+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_5.cpp:34:13
2026-08-14T21:43:48.177964+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_5.cpp:34:13
2026-08-14T21:43:48.178420+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_5.cpp:34:13
2026-08-14T21:43:48.178870+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadChar at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_5.cpp:40:13
2026-08-14T21:43:48.179306+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_5.cpp:34:13
2026-08-14T21:43:48.179742+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadU32 at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_5.cpp:20:17
2026-08-14T21:43:48.180171+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadU32 at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_5.cpp:20:17
2026-08-14T21:43:48.180596+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_5.cpp:34:13
2026-08-14T21:43:48.181046+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_5.cpp:34:13
2026-08-14T21:43:48.181465+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadChar at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_5.cpp:40:13
2026-08-14T21:43:48.181887+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_5.cpp:34:13
2026-08-14T21:43:48.182309+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadIntRange at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_5.cpp:46:12
2026-08-14T21:43:48.182769+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadIntRange at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_5.cpp:46:12
2026-08-14T21:43:48.183197+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadChar at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_5.cpp:40:13
2026-08-14T21:43:48.183623+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_5.cpp:34:13
2026-08-14T21:43:48.184065+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_5.cpp:34:13
2026-08-14T21:43:48.184479+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_5.cpp:34:13
2026-08-14T21:43:48.184898+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_5.cpp:34:13
2026-08-14T21:43:48.185314+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadChar at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_5.cpp:40:13
2026-08-14T21:43:48.185735+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_5.cpp:34:13
2026-08-14T21:43:48.186150+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadU32 at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_5.cpp:20:17
2026-08-14T21:43:48.186557+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadU32 at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_5.cpp:20:17
2026-08-14T21:43:48.186979+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_5.cpp:34:13
2026-08-14T21:43:48.187387+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_5.cpp:34:13
2026-08-14T21:43:48.187926+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 5 tests the following functions: 
rapidcsv::Document::GetRowCount at rapidcsv.h:1158:12 in rapidcsv.h, rapidcsv::Document::Load at rapidcsv.h:577:10 in rapidcsv.h, rapidcsv::Document::GetRowCount at rapidcsv.h:1158:12 in rapidcsv.h, rapidcsv::Document::Load at rapidcsv.h:554:10 in rapidcsv.h, rapidcsv::Document::GetRowCount at rapidcsv.h:1158:12 in rapidcsv.h, rapidcsv::Document::GetRowCount at rapidcsv.h:1158:12 in rapidcsv.h, rapidcsv::Document::Load at rapidcsv.h:577:10 in rapidcsv.h, rapidcsv::Document::GetRowCount at rapidcsv.h:1158:12 in rapidcsv.h, rapidcsv::Document::Load at rapidcsv.h:554:10 in rapidcsv.h, rapidcsv::Document::GetRowCount at rapidcsv.h:1158:12 in rapidcsv.h
2026-08-14T21:43:48.196261+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 5 has been successfully generated and sanitized, saved to /promefuzz/database/rapidcsv/latest/out/fuzz_driver
2026-08-14T21:43:48.196599+0000 | MainThread INFO | src.generator.scheduler:schedule_order:428 | Scheduling new order set...
2026-08-14T21:43:48.202249+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 6, remaining rounds: 1
2026-08-14T21:44:05.085128+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 6
2026-08-14T21:44:05.090996+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 6, remaining rounds: 4
2026-08-14T21:44:07.267979+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 6 succeeded
2026-08-14T21:44:08.063252+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: GetIndex at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_6.cpp:19:15
2026-08-14T21:44:08.063757+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: GetIndex at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_6.cpp:19:15
2026-08-14T21:44:08.064160+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: GetIndex at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_6.cpp:19:15
2026-08-14T21:44:08.064473+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: GetIndex at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_6.cpp:19:15
2026-08-14T21:44:08.064839+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 6 tests the following functions: 
rapidcsv::Document::RemoveColumn at rapidcsv.h:798:10 in rapidcsv.h, rapidcsv::Document::GetColumnName at rapidcsv.h:1425:17 in rapidcsv.h, rapidcsv::Document::RemoveColumn at rapidcsv.h:827:10 in rapidcsv.h, rapidcsv::Document::GetColumnName at rapidcsv.h:1425:17 in rapidcsv.h, rapidcsv::Document::RemoveColumn at rapidcsv.h:798:10 in rapidcsv.h, rapidcsv::Document::GetColumnName at rapidcsv.h:1425:17 in rapidcsv.h
2026-08-14T21:44:08.070848+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 6 has been successfully generated and sanitized, saved to /promefuzz/database/rapidcsv/latest/out/fuzz_driver
2026-08-14T21:44:08.071175+0000 | MainThread INFO | src.generator.scheduler:schedule_order:428 | Scheduling new order set...
2026-08-14T21:44:08.076790+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 7, remaining rounds: 1
2026-08-14T21:44:26.111057+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 7
2026-08-14T21:44:26.117108+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 7, remaining rounds: 4
2026-08-14T21:44:28.368724+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 7 succeeded
2026-08-14T21:44:29.164687+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadStringVector at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_7.cpp:50:33
2026-08-14T21:44:29.165147+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_7.cpp:33:20
2026-08-14T21:44:29.165494+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadU32 at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_7.cpp:19:17
2026-08-14T21:44:29.165794+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadU32 at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_7.cpp:19:17
2026-08-14T21:44:29.166083+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_7.cpp:33:20
