2026-08-28T22:21:12.598871+0000 | MainThread INFO | __main__:setup_logger:65 | Logger set up with level INFO, log will be saved to logs/20260828222112_._PromeFuzz.py_-F_database_rapidcsv_latest_lib.toml_generate_--pool-size_1.log
2026-08-28T22:22:37.013908+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadChar at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_7.cpp:49:13
2026-08-28T22:22:37.014369+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_7.cpp:38:13
2026-08-28T22:22:37.014772+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_7.cpp:38:13
2026-08-28T22:22:37.015118+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadU32 at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_7.cpp:19:17
2026-08-28T22:22:37.015462+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadU32 at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_7.cpp:19:17
2026-08-28T22:22:37.015788+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_7.cpp:38:13
2026-08-28T22:22:37.016103+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadChar at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_7.cpp:49:13
2026-08-28T22:22:37.016408+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_7.cpp:59:20
2026-08-28T22:22:37.016721+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_7.cpp:59:20
2026-08-28T22:22:37.017022+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadU32 at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_7.cpp:19:17
2026-08-28T22:22:37.017387+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadU32 at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_7.cpp:19:17
2026-08-28T22:22:37.017672+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadIntVector at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_7.cpp:72:25
2026-08-28T22:22:37.018046+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadIntVector at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_7.cpp:72:25
2026-08-28T22:22:37.018330+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadIntVector at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_7.cpp:72:25
2026-08-28T22:22:37.018605+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadU32 at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_7.cpp:19:17
2026-08-28T22:22:37.018880+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadU32 at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_7.cpp:19:17
2026-08-28T22:22:37.019128+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadU32 at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_7.cpp:19:17
2026-08-28T22:22:37.019472+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_7.cpp:59:20
2026-08-28T22:22:37.019812+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadU32 at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_7.cpp:19:17
2026-08-28T22:22:37.020206+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 7 tests the following functions: 
rapidcsv::Document::SetColumn at rapidcsv.h:784:10 in rapidcsv.h, rapidcsv::Document::SetColumn at rapidcsv.h:746:10 in rapidcsv.h, rapidcsv::Document::SetColumn at rapidcsv.h:784:10 in rapidcsv.h, rapidcsv::Document::GetColumn at rapidcsv.h:713:20 in rapidcsv.h, rapidcsv::Document::GetColumn at rapidcsv.h:654:20 in rapidcsv.h, rapidcsv::Document::GetColumn at rapidcsv.h:713:20 in rapidcsv.h, rapidcsv::Document::Save at rapidcsv.h:597:10 in rapidcsv.h
2026-08-28T22:22:37.026267+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 7 has been successfully generated and sanitized, saved to /promefuzz/database/rapidcsv/latest/out/fuzz_driver
2026-08-28T22:22:37.026585+0000 | MainThread INFO | src.generator.scheduler:schedule_order:428 | Scheduling new order set...
2026-08-28T22:22:37.032260+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 8, remaining rounds: 1
2026-08-28T22:22:43.941062+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 8
2026-08-28T22:22:43.947062+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 8, remaining rounds: 4
2026-08-28T22:22:46.241470+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 8 succeeded
2026-08-28T22:22:47.042034+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: MakeString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_8.cpp:19:20
2026-08-28T22:22:47.042474+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: MakeString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_8.cpp:19:20
2026-08-28T22:22:47.042840+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: MakeString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_8.cpp:19:20
2026-08-28T22:22:47.043134+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: MakeString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_8.cpp:19:20
2026-08-28T22:22:47.043440+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: MakeString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_8.cpp:19:20
2026-08-28T22:22:47.043823+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: MakeString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_8.cpp:19:20
2026-08-28T22:22:47.044151+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: MakeIndex at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_8.cpp:35:15
2026-08-28T22:22:47.044612+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: MakeIndex at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_8.cpp:35:15
2026-08-28T22:22:47.045101+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: MakeIndex at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_8.cpp:35:15
2026-08-28T22:22:47.045551+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: MakeIndex at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_8.cpp:35:15
2026-08-28T22:22:47.046145+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 8 tests the following functions: 
rapidcsv::Document::GetRowIdx at rapidcsv.h:926:9 in rapidcsv.h, rapidcsv::Document::GetRowIdx at rapidcsv.h:926:9 in rapidcsv.h, rapidcsv::Document::SetColumnName at rapidcsv.h:1441:10 in rapidcsv.h, rapidcsv::Document::GetCell at rapidcsv.h:1208:7 in rapidcsv.h, rapidcsv::Document::SetRowName at rapidcsv.h:1515:10 in rapidcsv.h, rapidcsv::Document::GetCell at rapidcsv.h:1208:7 in rapidcsv.h, rapidcsv::Document::GetCell at rapidcsv.h:1208:7 in rapidcsv.h, rapidcsv::Document::GetCell at rapidcsv.h:1208:7 in rapidcsv.h, rapidcsv::Document::GetColumnIdx at rapidcsv.h:636:9 in rapidcsv.h, rapidcsv::Document::SetColumnName at rapidcsv.h:1441:10 in rapidcsv.h, rapidcsv::Document::GetColumnIdx at rapidcsv.h:636:9 in rapidcsv.h, rapidcsv::Document::GetColumnIdx at rapidcsv.h:636:9 in rapidcsv.h, rapidcsv::Document::GetRowIdx at rapidcsv.h:926:9 in rapidcsv.h, rapidcsv::Document::SetRowName at rapidcsv.h:1515:10 in rapidcsv.h
2026-08-28T22:22:47.055171+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 8 has been successfully generated and sanitized, saved to /promefuzz/database/rapidcsv/latest/out/fuzz_driver
2026-08-28T22:22:47.055487+0000 | MainThread INFO | src.generator.scheduler:schedule_order:428 | Scheduling new order set...
2026-08-28T22:22:47.062933+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 9, remaining rounds: 1
2026-08-28T22:22:54.723900+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 9
2026-08-28T22:22:54.729954+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 9, remaining rounds: 4
2026-08-28T22:22:56.950899+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 9 succeeded
2026-08-28T22:22:57.751107+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_9.cpp:56:20
2026-08-28T22:22:57.751547+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_9.cpp:56:20
2026-08-28T22:22:57.751905+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_9.cpp:56:20
2026-08-28T22:22:57.752200+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_9.cpp:56:20
2026-08-28T22:22:57.752474+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_9.cpp:56:20
2026-08-28T22:22:57.752737+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_9.cpp:56:20
2026-08-28T22:22:57.752999+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadSizeT at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_9.cpp:39:15
2026-08-28T22:22:57.753262+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadSizeT at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_9.cpp:39:15
2026-08-28T22:22:57.753525+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadSizeT at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_9.cpp:39:15
2026-08-28T22:22:57.753781+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadSizeT at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_9.cpp:39:15
2026-08-28T22:22:57.754084+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadSizeT at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_9.cpp:39:15
2026-08-28T22:22:57.754392+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadSizeT at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_9.cpp:39:15
2026-08-28T22:22:57.754642+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_9.cpp:56:20
2026-08-28T22:22:57.754906+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_9.cpp:56:20
2026-08-28T22:22:57.755183+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_9.cpp:56:20
2026-08-28T22:22:57.755523+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_9.cpp:56:20
2026-08-28T22:22:57.755839+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_9.cpp:56:20
2026-08-28T22:22:57.756129+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_9.cpp:56:20
2026-08-28T22:22:57.756411+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadU64 at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_9.cpp:20:17
2026-08-28T22:22:57.756688+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadU64 at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_9.cpp:20:17
2026-08-28T22:22:57.756953+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadSizeT at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_9.cpp:39:15
2026-08-28T22:22:57.757204+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_9.cpp:44:13
2026-08-28T22:22:57.757444+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadChar at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_9.cpp:50:13
2026-08-28T22:22:57.757685+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_9.cpp:44:13
2026-08-28T22:22:57.757919+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_9.cpp:44:13
2026-08-28T22:22:57.758166+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadInt at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_9.cpp:34:12
2026-08-28T22:22:57.758404+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadInt at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_9.cpp:34:12
2026-08-28T22:22:57.758634+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_9.cpp:44:13
2026-08-28T22:22:57.758871+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadChar at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_9.cpp:50:13
2026-08-28T22:22:57.759101+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_9.cpp:56:20
2026-08-28T22:22:57.759437+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 9 tests the following functions: 
rapidcsv::Document::SetCell at rapidcsv.h:1391:10 in rapidcsv.h, rapidcsv::Document::SetCell at rapidcsv.h:1409:10 in rapidcsv.h, rapidcsv::Document::SetCell at rapidcsv.h:1391:10 in rapidcsv.h, rapidcsv::Document::SetCell at rapidcsv.h:1409:10 in rapidcsv.h, rapidcsv::Document::SetCell at rapidcsv.h:1391:10 in rapidcsv.h, rapidcsv::Document::SetCell at rapidcsv.h:1409:10 in rapidcsv.h, rapidcsv::Document::GetCell at rapidcsv.h:1208:7 in rapidcsv.h, rapidcsv::Document::GetCell at rapidcsv.h:1172:7 in rapidcsv.h, rapidcsv::Document::GetCell at rapidcsv.h:1208:7 in rapidcsv.h, rapidcsv::Document::GetCell at rapidcsv.h:1172:7 in rapidcsv.h, rapidcsv::Document::GetCell at rapidcsv.h:1208:7 in rapidcsv.h, rapidcsv::Document::GetCell at rapidcsv.h:1172:7 in rapidcsv.h, rapidcsv::Document::Save at rapidcsv.h:597:10 in rapidcsv.h
2026-08-28T22:22:57.765525+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 9 has been successfully generated and sanitized, saved to /promefuzz/database/rapidcsv/latest/out/fuzz_driver
2026-08-28T22:22:57.765844+0000 | MainThread INFO | src.generator.scheduler:schedule_order:428 | Scheduling new order set...
2026-08-28T22:22:57.787944+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 10, remaining rounds: 1
2026-08-28T22:23:03.310231+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 10
2026-08-28T22:23:03.316246+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 10, remaining rounds: 4
2026-08-28T22:23:05.517784+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 10 succeeded
2026-08-28T22:23:06.314515+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadInt at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_10.cpp:34:12
2026-08-28T22:23:06.315021+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadChar at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_10.cpp:75:13
2026-08-28T22:23:06.315403+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_10.cpp:66:13
2026-08-28T22:23:06.315701+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_10.cpp:66:13
2026-08-28T22:23:06.315984+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadLongLong at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_10.cpp:50:18
2026-08-28T22:23:06.316262+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadLongLong at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_10.cpp:50:18
2026-08-28T22:23:06.316525+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_10.cpp:66:13
2026-08-28T22:23:06.316779+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadChar at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_10.cpp:75:13
2026-08-28T22:23:06.317028+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_10.cpp:84:20
2026-08-28T22:23:06.317270+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadSizeT at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_10.cpp:18:15
2026-08-28T22:23:06.317556+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 10 tests the following functions: 
rapidcsv::Document::RemoveRow at rapidcsv.h:1076:10 in rapidcsv.h, rapidcsv::Document::RemoveRow at rapidcsv.h:1097:10 in rapidcsv.h, rapidcsv::Document::Save at rapidcsv.h:597:10 in rapidcsv.h
2026-08-28T22:23:06.323671+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 10 has been successfully generated and sanitized, saved to /promefuzz/database/rapidcsv/latest/out/fuzz_driver
2026-08-28T22:23:06.323996+0000 | MainThread INFO | src.generator.scheduler:schedule_order:428 | Scheduling new order set...
2026-08-28T22:23:06.329750+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 11, remaining rounds: 1
2026-08-28T22:23:13.270458+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 11
2026-08-28T22:23:13.276639+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 11, remaining rounds: 4
2026-08-28T22:23:15.491877+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 11 succeeded
2026-08-28T22:23:16.303872+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_11.cpp:38:13
2026-08-28T22:23:16.304327+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_11.cpp:38:13
2026-08-28T22:23:16.304745+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadU64 at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_11.cpp:18:17
2026-08-28T22:23:16.305088+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadU64 at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_11.cpp:18:17
2026-08-28T22:23:16.305408+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadBool at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_11.cpp:38:13
2026-08-28T22:23:16.305903+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadChar at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_11.cpp:47:13
2026-08-28T22:23:16.306444+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_11.cpp:56:20
2026-08-28T22:23:16.306942+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadSizeT at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_11.cpp:33:15
2026-08-28T22:23:16.307435+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadSizeT at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_11.cpp:33:15
2026-08-28T22:23:16.307917+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_11.cpp:56:20
2026-08-28T22:23:16.308406+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadSizeT at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_11.cpp:33:15
2026-08-28T22:23:16.308900+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadSizeT at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_11.cpp:33:15
2026-08-28T22:23:16.309389+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadString at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_11.cpp:56:20
2026-08-28T22:23:16.309932+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadSizeT at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_11.cpp:33:15
2026-08-28T22:23:16.310286+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadSizeT at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_11.cpp:33:15
2026-08-28T22:23:16.310580+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: ReadSizeT at /promefuzz/database/rapidcsv/latest/out/tmp/postprocessing/postprocessing_11.cpp:33:15
