2026-08-29T06:50:50.810785+0000 | MainThread INFO | __main__:setup_logger:65 | Logger set up with level INFO, log will be saved to logs/20260829065050_._PromeFuzz.py_-F_database_sqlite3_latest_lib.toml_generate_--pool-size_1.log
2026-08-29T07:06:27.816737+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 44 has been successfully generated and sanitized, saved to /promefuzz/database/sqlite3/latest/out/fuzz_driver
2026-08-29T07:06:27.817069+0000 | MainThread INFO | src.generator.scheduler:schedule_normal:454 | Scheduling new function set...
2026-08-29T07:06:27.828360+0000 | MainThread INFO | src.generator.scheduler:schedule_normal:542 | New function set scheduled, id 44: 
sqlite3_snapshot_get at sqlite3.c:156783:16 in sqlite3.h
sqlite3_snapshot_open at sqlite3.c:156819:16 in sqlite3.h
sqlite3_wal_checkpoint_v2 at sqlite3.c:154622:16 in sqlite3.h
sqlite3_wal_checkpoint at sqlite3.c:154686:16 in sqlite3.h
sqlite3_txn_state at sqlite3.c:153500:16 in sqlite3.h
sqlite3_snapshot_recover at sqlite3.c:156875:16 in sqlite3.h
2026-08-29T07:06:27.851632+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 44, remaining rounds: 1
2026-08-29T07:06:45.688403+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 45
2026-08-29T07:06:45.712261+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 45, remaining rounds: 4
2026-08-29T07:06:47.050491+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 45 succeeded
2026-08-29T07:06:47.109499+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:43:13
2026-08-29T07:06:47.109941+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:43:13
2026-08-29T07:06:47.110308+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:43:13
2026-08-29T07:06:47.110607+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:43:13
2026-08-29T07:06:47.110978+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:43:13
2026-08-29T07:06:47.111309+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_byte at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:23:12
2026-08-29T07:06:47.111632+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:43:13
2026-08-29T07:06:47.111915+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:43:13
2026-08-29T07:06:47.112173+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:43:13
2026-08-29T07:06:47.112438+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:43:13
2026-08-29T07:06:47.112709+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:43:13
2026-08-29T07:06:47.113002+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:43:13
2026-08-29T07:06:47.113287+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_byte at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:23:12
2026-08-29T07:06:47.113549+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_buf at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:31:15
2026-08-29T07:06:47.113809+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_byte at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:23:12
2026-08-29T07:06:47.114147+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_byte at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:23:12
2026-08-29T07:06:47.114454+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_buf at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:31:15
2026-08-29T07:06:47.114751+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_byte at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:23:12
2026-08-29T07:06:47.115012+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_byte at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:23:12
2026-08-29T07:06:47.115257+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:43:13
2026-08-29T07:06:47.115585+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:43:13
2026-08-29T07:06:47.115901+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:43:13
2026-08-29T07:06:47.116190+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_byte at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:23:12
2026-08-29T07:06:47.116458+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_byte at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:23:12
2026-08-29T07:06:47.116708+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_byte at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:23:12
2026-08-29T07:06:47.116957+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_byte at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:23:12
2026-08-29T07:06:47.117193+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:43:13
2026-08-29T07:06:47.117425+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_byte at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:23:12
2026-08-29T07:06:47.117666+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:43:13
2026-08-29T07:06:47.117918+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_byte at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:23:12
2026-08-29T07:06:47.118158+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:43:13
2026-08-29T07:06:47.118392+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:43:13
2026-08-29T07:06:47.118625+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:43:13
2026-08-29T07:06:47.118866+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_byte at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:23:12
2026-08-29T07:06:47.119099+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_byte at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:23:12
2026-08-29T07:06:47.119344+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_byte at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:23:12
2026-08-29T07:06:47.119582+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_byte at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:23:12
2026-08-29T07:06:47.119830+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:43:13
2026-08-29T07:06:47.120064+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:43:13
2026-08-29T07:06:47.120291+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_byte at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:23:12
2026-08-29T07:06:47.120532+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_byte at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:23:12
2026-08-29T07:06:47.120772+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:43:13
2026-08-29T07:06:47.121007+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:43:13
2026-08-29T07:06:47.121240+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_byte at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:23:12
2026-08-29T07:06:47.121475+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:43:13
2026-08-29T07:06:47.121706+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:43:13
2026-08-29T07:06:47.121939+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:43:13
2026-08-29T07:06:47.122177+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_byte at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:23:12
2026-08-29T07:06:47.122410+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: write_dummy_file at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:49:13
2026-08-29T07:06:47.122644+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:43:13
2026-08-29T07:06:47.122885+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:43:13
2026-08-29T07:06:47.123113+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: exec_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_45.c:43:13
2026-08-29T07:06:47.123533+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 45 tests the following functions: 
sqlite3_prepare_v2 at sqlite3.c:119067:16 in sqlite3.h, sqlite3_step at sqlite3.c:72655:16 in sqlite3.h, sqlite3_exec at sqlite3.c:113957:16 in sqlite3.h, sqlite3_txn_state at sqlite3.c:153500:16 in sqlite3.h, sqlite3_txn_state at sqlite3.c:153500:16 in sqlite3.h, sqlite3_txn_state at sqlite3.c:153500:16 in sqlite3.h, sqlite3_txn_state at sqlite3.c:153500:16 in sqlite3.h, sqlite3_snapshot_get at sqlite3.c:156783:16 in sqlite3.h, sqlite3_snapshot_recover at sqlite3.c:156875:16 in sqlite3.h, sqlite3_wal_checkpoint at sqlite3.c:154686:16 in sqlite3.h, sqlite3_wal_checkpoint_v2 at sqlite3.c:154622:16 in sqlite3.h, sqlite3_snapshot_open at sqlite3.c:156819:16 in sqlite3.h, sqlite3_snapshot_open at sqlite3.c:156819:16 in sqlite3.h, sqlite3_snapshot_get at sqlite3.c:156783:16 in sqlite3.h, sqlite3_snapshot_open at sqlite3.c:156819:16 in sqlite3.h, sqlite3_reset at sqlite3.c:72032:16 in sqlite3.h, sqlite3_finalize at sqlite3.c:72005:16 in sqlite3.h, sqlite3_snapshot_free at sqlite3.c:156906:17 in sqlite3.h, sqlite3_snapshot_free at sqlite3.c:156906:17 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_exec at sqlite3.c:113957:16 in sqlite3.h, sqlite3_free at sqlite3.c:15815:17 in sqlite3.h, sqlite3_open at sqlite3.c:155676:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_open at sqlite3.c:155676:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_busy_timeout at sqlite3.c:154020:16 in sqlite3.h, sqlite3_busy_timeout at sqlite3.c:154020:16 in sqlite3.h
2026-08-29T07:06:47.147789+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 45 has been successfully generated and sanitized, saved to /promefuzz/database/sqlite3/latest/out/fuzz_driver
2026-08-29T07:06:47.148225+0000 | MainThread INFO | src.generator.scheduler:schedule_normal:454 | Scheduling new function set...
2026-08-29T07:06:47.160095+0000 | MainThread INFO | src.generator.scheduler:schedule_normal:542 | New function set scheduled, id 45: 
sqlite3_column_database_name16 at sqlite3.c:73186:24 in sqlite3.h
sqlite3_column_bytes16 at sqlite3.c:73031:16 in sqlite3.h
sqlite3_column_origin_name16 at sqlite3.c:73214:24 in sqlite3.h
sqlite3_column_name16 at sqlite3.c:73147:24 in sqlite3.h
sqlite3_column_blob at sqlite3.c:73016:24 in sqlite3.h
sqlite3_column_text16 at sqlite3.c:73066:24 in sqlite3.h
2026-08-29T07:06:47.183895+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 45, remaining rounds: 1
2026-08-29T07:07:04.829764+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 46
2026-08-29T07:07:04.853511+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 46, remaining rounds: 4
2026-08-29T07:07:06.187589+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 46 succeeded
2026-08-29T07:07:06.243761+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_int at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_46.c:23:12
2026-08-29T07:07:06.244206+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_46.c:12:17
2026-08-29T07:07:06.244553+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: pick_sql at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_46.c:27:20
2026-08-29T07:07:06.245040+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 46 tests the following functions: 
sqlite3_prepare_v2 at sqlite3.c:119067:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_column_count at sqlite3.c:72903:16 in sqlite3.h, sqlite3_column_name16 at sqlite3.c:73147:24 in sqlite3.h, sqlite3_column_origin_name16 at sqlite3.c:73214:24 in sqlite3.h, sqlite3_column_database_name16 at sqlite3.c:73186:24 in sqlite3.h, sqlite3_step at sqlite3.c:72655:16 in sqlite3.h, sqlite3_column_blob at sqlite3.c:73016:24 in sqlite3.h, sqlite3_errcode at sqlite3.c:154850:16 in sqlite3.h, sqlite3_column_text16 at sqlite3.c:73066:24 in sqlite3.h, sqlite3_column_bytes16 at sqlite3.c:73031:16 in sqlite3.h, sqlite3_column_bytes16 at sqlite3.c:73031:16 in sqlite3.h, sqlite3_column_blob at sqlite3.c:73016:24 in sqlite3.h, sqlite3_errcode at sqlite3.c:154850:16 in sqlite3.h, sqlite3_column_blob at sqlite3.c:73016:24 in sqlite3.h, sqlite3_column_text16 at sqlite3.c:73066:24 in sqlite3.h, sqlite3_column_bytes16 at sqlite3.c:73031:16 in sqlite3.h, sqlite3_column_text16 at sqlite3.c:73066:24 in sqlite3.h, sqlite3_column_blob at sqlite3.c:73016:24 in sqlite3.h, sqlite3_errcode at sqlite3.c:154850:16 in sqlite3.h, sqlite3_column_name16 at sqlite3.c:73147:24 in sqlite3.h, sqlite3_column_origin_name16 at sqlite3.c:73214:24 in sqlite3.h, sqlite3_column_database_name16 at sqlite3.c:73186:24 in sqlite3.h, sqlite3_column_text16 at sqlite3.c:73066:24 in sqlite3.h, sqlite3_column_bytes16 at sqlite3.c:73031:16 in sqlite3.h, sqlite3_reset at sqlite3.c:72032:16 in sqlite3.h, sqlite3_clear_bindings at sqlite3.c:72053:16 in sqlite3.h, sqlite3_step at sqlite3.c:72655:16 in sqlite3.h, sqlite3_finalize at sqlite3.c:72005:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_open at sqlite3.c:155676:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_enable_load_extension at sqlite3.c:114763:16 in sqlite3.h, sqlite3_exec at sqlite3.c:113957:16 in sqlite3.h, sqlite3_free at sqlite3.c:15815:17 in sqlite3.h
2026-08-29T07:07:06.268999+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 46 has been successfully generated and sanitized, saved to /promefuzz/database/sqlite3/latest/out/fuzz_driver
2026-08-29T07:07:06.269325+0000 | MainThread INFO | src.generator.scheduler:schedule_normal:454 | Scheduling new function set...
2026-08-29T07:07:06.279085+0000 | MainThread INFO | src.generator.scheduler:schedule_normal:542 | New function set scheduled, id 46: 
sqlite3_context_db_handle at sqlite3.c:72719:21 in sqlite3.h
sqlite3_result_error_toobig at sqlite3.c:72457:17 in sqlite3.h
sqlite3_result_error_nomem at sqlite3.c:72465:17 in sqlite3.h
sqlite3_result_null at sqlite3.c:72352:17 in sqlite3.h
sqlite3_result_error_code at sqlite3.c:72445:17 in sqlite3.h
sqlite3_aggregate_context at sqlite3.c:72792:18 in sqlite3.h
2026-08-29T07:07:06.302296+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 46, remaining rounds: 1
2026-08-29T07:07:19.124829+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 47
2026-08-29T07:07:19.148632+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 47, remaining rounds: 4
2026-08-29T07:07:19.785861+0000 | MainThread INFO | src.generator.sanitizer:sanitize:184 | ASan error detected in fuzz driver 47, which may be a constraint violation, learning...
2026-08-29T07:07:19.793533+0000 | MainThread WARNING | src.analyzer.report:_get_function_loc:235 | Function sqlite3GetToken in the backtrace not found in the library meta data
2026-08-29T07:07:19.793930+0000 | MainThread WARNING | src.analyzer.report:_get_function_loc:235 | Function sqlite3Prepare in the backtrace not found in the library meta data
2026-08-29T07:07:19.795111+0000 | MainThread WARNING | src.analyzer.report:_get_function_loc:235 | Function sqlite3RunParser in the backtrace not found in the library meta data
2026-08-29T07:07:19.795451+0000 | MainThread WARNING | src.analyzer.report:_get_function_loc:235 | Function sqlite3LockAndPrepare in the backtrace not found in the library meta data
2026-08-29T07:07:19.845226+0000 | MainThread WARNING | src.analyzer.report:_get_function_loc:235 | Function sqlite3GetToken in the backtrace not found in the library meta data
2026-08-29T07:07:19.845585+0000 | MainThread WARNING | src.analyzer.report:_get_function_loc:235 | Function sqlite3Prepare in the backtrace not found in the library meta data
2026-08-29T07:07:19.846718+0000 | MainThread WARNING | src.analyzer.report:_get_function_loc:235 | Function sqlite3RunParser in the backtrace not found in the library meta data
2026-08-29T07:07:19.847049+0000 | MainThread WARNING | src.analyzer.report:_get_function_loc:235 | Function sqlite3LockAndPrepare in the backtrace not found in the library meta data
2026-08-29T07:07:47.321272+0000 | MainThread INFO | src.generator.learner:learn_constraint:306 | Successfully fixed crash heap-buffer-overflow@_promefuzz_database_sqlite3_latest_code_sqlite3.c:151547:10 with learned constraint
2026-08-29T07:07:47.321782+0000 | MainThread INFO | src.generator.learner:_add_constraint_to_comprehension:351 | Learned constraint for function sqlite3_exec: Misused: the second argument must point to a valid NUL-terminated SQL string for the duration of the call. Do not pass raw fuzzer bytes directly as (const char*)Data unless you first copy them into a Size+1 buffer and append '\0'. Alternatively, avoid sqlite3_exec for raw binary input.
2026-08-29T07:07:47.322187+0000 | MainThread INFO | src.generator.learner:_add_constraint_to_comprehension:351 | Learned constraint for function sqlite3_prepare_v2: When preparing fuzz input, do not use nBytes=-1 unless zSql is guaranteed NUL-terminated. Pass the explicit buffer length instead, e.g. sqlite3_prepare_v2(db, sql_buf, (int)sql_len, &stmt, &tail), where sql_buf is valid for sql_len bytes; if you need C-string behavior, allocate sql_len+1 and append '\0'.
2026-08-29T07:07:47.380486+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 47 tests the following functions: 
sqlite3_bind_int at sqlite3.c:73347:16 in sqlite3.h, sqlite3_bind_int at sqlite3.c:73347:16 in sqlite3.h, sqlite3_step at sqlite3.c:72655:16 in sqlite3.h, sqlite3_reset at sqlite3.c:72032:16 in sqlite3.h, sqlite3_clear_bindings at sqlite3.c:72053:16 in sqlite3.h, sqlite3_finalize at sqlite3.c:72005:16 in sqlite3.h, sqlite3_prepare_v2 at sqlite3.c:119067:16 in sqlite3.h, sqlite3_prepare_v2 at sqlite3.c:119067:16 in sqlite3.h, sqlite3_prepare_v2 at sqlite3.c:119067:16 in sqlite3.h, sqlite3_context_db_handle at sqlite3.c:72719:21 in sqlite3.h, sqlite3_exec at sqlite3.c:113957:16 in sqlite3.h, sqlite3_free at sqlite3.c:15815:17 in sqlite3.h, sqlite3_prepare_v2 at sqlite3.c:119067:16 in sqlite3.h, sqlite3_prepare_v2 at sqlite3.c:119067:16 in sqlite3.h, sqlite3_errcode at sqlite3.c:154850:16 in sqlite3.h, sqlite3_step at sqlite3.c:72655:16 in sqlite3.h, sqlite3_finalize at sqlite3.c:72005:16 in sqlite3.h, sqlite3_exec at sqlite3.c:113957:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_result_error_code at sqlite3.c:72445:17 in sqlite3.h, sqlite3_result_null at sqlite3.c:72352:17 in sqlite3.h, sqlite3_result_error_toobig at sqlite3.c:72457:17 in sqlite3.h, sqlite3_result_error_nomem at sqlite3.c:72465:17 in sqlite3.h, sqlite3_result_error_code at sqlite3.c:72445:17 in sqlite3.h, sqlite3_result_error_code at sqlite3.c:72445:17 in sqlite3.h, sqlite3_result_error_code at sqlite3.c:72445:17 in sqlite3.h, sqlite3_result_null at sqlite3.c:72352:17 in sqlite3.h, sqlite3_value_int at sqlite3.c:72100:16 in sqlite3.h, sqlite3_aggregate_context at sqlite3.c:72792:18 in sqlite3.h, sqlite3_aggregate_context at sqlite3.c:72792:18 in sqlite3.h, sqlite3_aggregate_context at sqlite3.c:72792:18 in sqlite3.h, sqlite3_context_db_handle at sqlite3.c:72719:21 in sqlite3.h, sqlite3_value_int at sqlite3.c:72100:16 in sqlite3.h, sqlite3_result_error_code at sqlite3.c:72445:17 in sqlite3.h, sqlite3_result_null at sqlite3.c:72352:17 in sqlite3.h, sqlite3_aggregate_context at sqlite3.c:72792:18 in sqlite3.h, sqlite3_context_db_handle at sqlite3.c:72719:21 in sqlite3.h, sqlite3_extended_errcode at sqlite3.c:154859:16 in sqlite3.h, sqlite3_result_error_code at sqlite3.c:72445:17 in sqlite3.h, sqlite3_result_null at sqlite3.c:72352:17 in sqlite3.h, sqlite3_result_error_toobig at sqlite3.c:72457:17 in sqlite3.h, sqlite3_result_error_nomem at sqlite3.c:72465:17 in sqlite3.h, sqlite3_open at sqlite3.c:155676:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_create_function at sqlite3.c:154229:16 in sqlite3.h, sqlite3_create_function at sqlite3.c:154229:16 in sqlite3.h, sqlite3_exec at sqlite3.c:113957:16 in sqlite3.h, sqlite3_prepare_v2 at sqlite3.c:119067:16 in sqlite3.h
2026-08-29T07:07:47.405059+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 47 has been successfully generated and sanitized, saved to /promefuzz/database/sqlite3/latest/out/fuzz_driver
2026-08-29T07:07:47.405444+0000 | MainThread INFO | src.generator.scheduler:schedule_normal:454 | Scheduling new function set...
2026-08-29T07:07:47.417176+0000 | MainThread INFO | src.generator.scheduler:schedule_normal:542 | New function set scheduled, id 47: 
